# iteration objective gradient_norm
10399 2.853113490331655271e+02 1.253732811497872746e+02
10400 2.852915605670098103e+02 1.253612063510423837e+02
10401 2.852717759109924600e+02 1.253491499809665441e+02
10402 2.852519950589337441e+02 1.253371119957178763e+02
10403 2.852322180046693916e+02 1.253250923515940656e+02
10404 2.852124447420503657e+02 1.253130910050318363e+02
10405 2.851926752649433752e+02 1.253011079126066818e+02
10406 2.851729095672301355e+02 1.252891430310323955e+02
10407 2.851531476428078804e+02 1.252771963171599907e+02
10408 2.851333894855889071e+02 1.252652677279779851e+02
10409 2.851136350895010310e+02 1.252533572206110506e+02
10410 2.850938844484867900e+02 1.252414647523205815e+02
10411 2.850741375565041267e+02 1.252295902805029186e+02
10412 2.850543944075257627e+02 1.252177337626895763e+02
10413 2.850346549955398245e+02 1.252058951565470011e+02
10414 2.850149193145491608e+02 1.251940744198750224e+02
10415 2.849951873585710018e+02 1.251822715106074781e+02
10416 2.849754591216382096e+02 1.251704863868109356e+02
10417 2.849557345977983687e+02 1.251587190066848905e+02
10418 2.849360137811129903e+02 1.251469693285603881e+02
10419 2.849162966656591607e+02 1.251352373109002514e+02
10420 2.848965832455285181e+02 1.251235229122983981e+02
10421 2.848768735148266842e+02 1.251118260914790739e+02
10422 2.848571674676745147e+02 1.251001468072965253e+02
10423 2.848374650982067919e+02 1.250884850187349855e+02
10424 2.848177664005734755e+02 1.250768406849074807e+02
10425 2.847980713311485488e+02 1.250661474571235772e+02
10426 2.847783795226664552e+02 1.250563544481274931e+02
10427 2.847586907965612681e+02 1.250465792607107431e+02
10428 2.847390051469837999e+02 1.250368218519584502e+02
10429 2.847193225680997557e+02 1.250270821790876141e+02
10430 2.846996430540895631e+02 1.250173601994460597e+02
10431 2.846799665991482584e+02 1.250076558705117975e+02
10432 2.846602931974857711e+02 1.249979691498932226e+02
10433 2.846406228433263550e+02 1.249882999953278926e+02
10434 2.846209555309091002e+02 1.249786483646825275e+02
10435 2.846012912544877054e+02 1.249690142159526545e+02
10436 2.845816300083300234e+02 1.249593975072613858e+02
10437 2.845619717867184022e+02 1.249497981968600442e+02
10438 2.845423165839499688e+02 1.249402162431268408e+02
10439 2.845226643943357203e+02 1.249306516045665916e+02
10440 2.845030152122010350e+02 1.249211042398105320e+02
10441 2.844833690318860135e+02 1.249115741076155501e+02
10442 2.844637258477442288e+02 1.249020611668640015e+02
10443 2.844440856541440326e+02 1.248925653765631978e+02
10444 2.844244484454676467e+02 1.248830866958444687e+02
10445 2.844048142161113333e+02 1.248736250839637023e+02
10446 2.843851829604852810e+02 1.248641805002997387e+02
10447 2.843655546730139463e+02 1.248547529043548394e+02
10448 2.843459293481353711e+02 1.248453422557536072e+02
10449 2.843263069803019221e+02 1.248359485142432561e+02
10450 2.843066875639795512e+02 1.248265716396922755e+02
10451 2.842870710936478531e+02 1.248172115920907004e+02
10452 2.842674575638003489e+02 1.248078683315492441e+02
10453 2.842478469689445433e+02 1.247985418182994266e+02
10454 2.842282393036011854e+02 1.247892320126923806e+02
10455 2.842086345623048373e+02 1.247799388751987522e+02
10456 2.841890327396034763e+02 1.247706623664083878e+02
10457 2.841694338300590061e+02 1.247614024470301075e+02
10458 2.841498378282466888e+02 1.247521590778906102e+02
10459 2.841302447287548603e+02 1.247429322199345023e+02
10460 2.841106545261855558e+02 1.247337218342237293e+02
10461 2.840910672151544532e+02 1.247245278819376040e+02
10462 2.840714827902901334e+02 1.247153503243712720e+02
10463 2.840519012462345927e+02 1.247061891229366637e+02
10464 2.840323225776431286e+02 1.246970442391614426e+02
10465 2.840127467791842264e+02 1.246879156346879824e+02
10466 2.839931738455392178e+02 1.246788032712738783e+02
10467 2.839736037714034182e+02 1.246697071107912933e+02
10468 2.839540365514841938e+02 1.246606271152262622e+02
10469 2.839344721805023823e+02 1.246515632466786485e+02
10470 2.839149106531922371e+02 1.246425154673613775e+02
10471 2.838953519643001187e+02 1.246334837396002939e+02
10472 2.838757961085860302e+02 1.246244680258334085e+02
10473 2.838562430808222530e+02 1.246154682886111402e+02
10474 2.838366928757946539e+02 1.246064844905951503e+02
10475 2.838171454883009233e+02 1.245975165945587406e+02
10476 2.837976009131524506e+02 1.245885645633857592e+02
10477 2.837780591451726764e+02 1.245796283600700747e+02
10478 2.837585201791981717e+02 1.245707079477166985e+02
10479 2.837389840100774450e+02 1.245618032895388581e+02
10480 2.837194506326725332e+02 1.245529143488601846e+02
10481 2.836999200418572968e+02 1.245440410891121843e+02
10482 2.836803922325184431e+02 1.245351834738356445e+02
10483 2.836608671995551845e+02 1.245263414666791562e+02
10484 2.836413449378787277e+02 1.245175150313985171e+02
10485 2.836218254424134670e+02 1.245087041318574137e+02
10486 2.836023087080955065e+02 1.244999087320258582e+02
10487 2.835827947298731715e+02 1.244911287959811972e+02
10488 2.835632835027076339e+02 1.244823642879060799e+02
10489 2.835437750215720030e+02 1.244736151720892252e+02
10490 2.835242692814514953e+02 1.244648814129250525e+02
10491 2.835047662773438333e+02 1.244561629749123881e+02
10492 2.834852660042587900e+02 1.244474598226553468e+02
10493 2.834657684572174503e+02 1.244387719208615408e+02
10494 2.834462736312543143e+02 1.244300992343431886e+02
10495 2.834267815214146822e+02 1.244214417280155658e+02
10496 2.834072921227567008e+02 1.244127993668970618e+02
10497 2.833878054303498288e+02 1.244041721161094074e+02
10498 2.833683214392756895e+02 1.243955599408761401e+02
10499 2.833488401446278999e+02 1.243869628065230017e+02
10500 2.833293615415117301e+02 1.243783806784775692e+02
10501 2.833098856250443305e+02 1.243698135222684300e+02
10502 2.832904123903545610e+02 1.243612613035253247e+02
10503 2.832709418325831052e+02 1.243527239879791040e+02
10504 2.832514739468821858e+02 1.243442015414596540e+02
10505 2.832320087284155647e+02 1.243356939298980137e+02
10506 2.832125461723588842e+02 1.243272011193239308e+02
10507 2.831930862738996098e+02 1.243187230758666146e+02
10508 2.831736290282359505e+02 1.243102597657541679e+02
10509 2.831541744305784505e+02 1.243018111553129046e+02
10510 2.831347224761486245e+02 1.242933772109676624e+02
10511 2.831152731601794130e+02 1.242849578992407231e+02
10512 2.830958264779154092e+02 1.242765531867519400e+02
10513 2.830763824246126887e+02 1.242681630402181838e+02
10514 2.830569409955382980e+02 1.242597874264531583e+02
10515 2.830375021859705384e+02 1.242514263123669309e+02
10516 2.830180659911994780e+02 1.242430796649656770e+02
10517 2.829986324065258145e+02 1.242347474513512111e+02
10518 2.829792014272620690e+02 1.242264296387207025e+02
10519 2.829597730487313925e+02 1.242181261943665760e+02
10520 2.829403472662680770e+02 1.242098370856756446e+02
10521 2.829209240752179539e+02 1.242015622801294228e+02
10522 2.829015034709375982e+02 1.241933017453032022e+02
10523 2.828820854487943848e+02 1.241850554488662368e+02
10524 2.828626700041673985e+02 1.241768233585810179e+02
10525 2.828432571324459559e+02 1.241686054423029191e+02
10526 2.828238468290306287e+02 1.241604016679805227e+02
10527 2.828044390893328455e+02 1.241522120036544408e+02
10528 2.827850339087748921e+02 1.241440364174570874e+02
10529 2.827656312827898546e+02 1.241358748776131904e+02
10530 2.827462312068216761e+02 1.241277273524389528e+02
10531 2.827268336763247589e+02 1.241195938103410725e+02
10532 2.827074386867648741e+02 1.241114742198175520e+02
10533 2.826880462336176834e+02 1.241033685494567607e+02
10534 2.826686563123703309e+02 1.240952767679366673e+02
10535 2.826492689185198515e+02 1.240871988440261759e+02
10536 2.826298840475744214e+02 1.240791347465826249e+02
10537 2.826105016950524487e+02 1.240710844445534491e+02
10538 2.825911218564833121e+02 1.240630479069741767e+02
10539 2.825717445274061674e+02 1.240550251029693101e+02
10540 2.825523697033711983e+02 1.240470160017517571e+02
10541 2.825329973799390473e+02 1.240390205726221637e+02
10542 2.825136275526804752e+02 1.240310387849688567e+02
10543 2.824942602171768726e+02 1.240230706082675880e+02
10544 2.824748953690196913e+02 1.240151160120812932e+02
10545 2.824555330038110128e+02 1.240071749660593099e+02
10546 2.824361731171630936e+02 1.239992474399373918e+02
10547 2.824168157046983652e+02 1.239913334035378369e+02
10548 2.823974607620493202e+02 1.239834328267685635e+02
10549 2.823781082848594224e+02 1.239755456796229538e+02
10550 2.823587582687811164e+02 1.239676719321795133e+02
10551 2.823394107094778747e+02 1.239598115546022257e+02
10552 2.823200656026230035e+02 1.239519645171390039e+02
10553 2.823007229438997570e+02 1.239441307901227560e+02
10554 2.822813827290016206e+02 1.239363103439699216e+02
10555 2.822620449536321985e+02 1.239285031491809974e+02
10556 2.822427096135044167e+02 1.239207091763398694e+02
10557 2.822233767043421153e+02 1.239129283961137560e+02
10558 2.822040462218784000e+02 1.239051607792526255e+02
10559 2.821847181618563241e+02 1.238974062965890255e+02
10560 2.821653925200290587e+02 1.238896649190375996e+02
10561 2.821460692921595523e+02 1.238819366175957128e+02
10562 2.821267484740201894e+02 1.238742213633420590e+02
10563 2.821074300613936998e+02 1.238665191274366464e+02
10564 2.820881140500723632e+02 1.238588298811204993e+02
10565 2.820688001989174722e+02 1.238548423795640474e+02
10566 2.820494874784495778e+02 1.238516507520533452e+02
10567 2.820301757529920224e+02 1.238484633048108350e+02
10568 2.820108650212163184e+02 1.238452800279440424e+02
10569 2.819915552817968774e+02 1.238421009115914586e+02
10570 2.819722465334120329e+02 1.238389259459222984e+02
10571 2.819529387747426767e+02 1.238357551211367991e+02
10572 2.819336320044727699e+02 1.238325884274656374e+02
10573 2.819143262212899685e+02 1.238294258551702853e+02
10574 2.818950214238846570e+02 1.238262673945425405e+02
10575 2.818757176109504030e+02 1.238231130359044556e+02
10576 2.818564147811841281e+02 1.238199627696086793e+02
10577 2.818371129332853116e+02 1.238168165860375467e+02
10578 2.818178120659571277e+02 1.238136744756040457e+02
10579 2.817985121779056499e+02 1.238105364287504813e+02
10580 2.817792132678396797e+02 1.238074024359494274e+02
10581 2.817599153344715432e+02 1.238042724877030452e+02
10582 2.817406183765161813e+02 1.238011465745432531e+02
10583 2.817213223926922296e+02 1.237980246870314005e+02
10584 2.817020273817207681e+02 1.237949068157582673e+02
10585 2.816827333423258324e+02 1.237917929513441209e+02
10586 2.816634402732352100e+02 1.237886830844385031e+02
10587 2.816441481731789054e+02 1.237855772057197612e+02
10588 2.816248570408905607e+02 1.237824753058957441e+02
10589 2.816055668751058647e+02 1.237793773757029214e+02
10590 2.815862776745648262e+02 1.237762834059068666e+02
10591 2.815669894380092160e+02 1.237731933873016743e+02
10592 2.815477021641842725e+02 1.237701073107102019e+02
10593 2.815284158518384174e+02 1.237670251669839701e+02
10594 2.815091304997226302e+02 1.237639469470028217e+02
10595 2.814898461065907895e+02 1.237608726416750926e+02
10596 2.814705626711999571e+02 1.237578022419372132e+02
10597 2.814512801923102074e+02 1.237547357387539790e+02
10598 2.814319986686838888e+02 1.237516731231181950e+02
10599 2.814127180990869874e+02 1.237486143860504910e+02
10600 2.813934384822880475e+02 1.237455595185998618e+02
10601 2.813741598170583984e+02 1.237425085118424732e+02
10602 2.813548821021724393e+02 1.237394613568826998e+02
10603 2.813356053364071840e+02 1.237364180448522291e+02
10604 2.813163295185424317e+02 1.237333785669105026e+02
10605 2.812970546473615059e+02 1.237303429142440905e+02
10606 2.812777807216498900e+02 1.237273110780671743e+02
10607 2.812585077401960802e+02 1.237242830496210644e+02
10608 2.812392357017912445e+02 1.237212588201741852e+02
10609 2.812199646052297339e+02 1.237182383810220614e+02
10610 2.812006944493084006e+02 1.237152217234871188e+02
10611 2.811814252328268253e+02 1.237122088389187553e+02
10612 2.811621569545873740e+02 1.237091997186930996e+02
10613 2.811428896133958233e+02 1.237061943542129825e+02
10614 2.811236232080597688e+02 1.237031927369077096e+02
10615 2.811043577373899325e+02 1.237001948582333597e+02
10616 2.810850932001999354e+02 1.236972007096721740e+02
10617 2.810658295953060701e+02 1.236942102827328824e+02
10618 2.810465669215272442e+02 1.236912235689504485e+02
10619 2.810273051776852071e+02 1.236882405598858554e+02
10620 2.810080443626042666e+02 1.236852612471263200e+02
10621 2.809887844751116290e+02 1.236822856222849225e+02
10622 2.809695255140370023e+02 1.236793136770007493e+02
10623 2.809502674782127656e+02 1.236763454029384803e+02
10624 2.809310103664744247e+02 1.236733807917888015e+02
10625 2.809117541776593612e+02 1.236704198352677082e+02
10626 2.808924989106084240e+02 1.236674625251170170e+02
10627 2.808732445641645086e+02 1.236645088531038823e+02
10628 2.808539911371735229e+02 1.236615588110207540e+02
10629 2.808347386284838194e+02 1.236586123906854908e+02
10630 2.808154870369463652e+02 1.236556695839409485e+02
10631 2.807962363614149126e+02 1.236527303826554913e+02
10632 2.807769866007458290e+02 1.236497947787220397e+02
10633 2.807577377537976986e+02 1.236468627640587670e+02
10634 2.807384898194322318e+02 1.236439343306087153e+02
10635 2.807192427965133561e+02 1.236410094703394265e+02
10636 2.806999966839079548e+02 1.236380881752433680e+02
10637 2.806807514804847301e+02 1.236351704373376350e+02
10638 2.806615071851157381e+02 1.236322562486637082e+02
10639 2.806422637966753086e+02 1.236293456012875680e+02
10640 2.806230213140401588e+02 1.236264384872994810e+02
10641 2.806037797360899049e+02 1.236235348988142562e+02
10642 2.805845390617062662e+02 1.236206348279705907e+02
10643 2.805652992897738613e+02 1.236177382669313403e+02
10644 2.805460604191795255e+02 1.236148452078836186e+02
10645 2.805268224488125384e+02 1.236119556430382431e+02
10646 2.805075853775654764e+02 1.236090695646299480e+02
10647 2.804883492043321098e+02 1.236061869649174554e+02
10648 2.804691139280097332e+02 1.236033078361829354e+02
10649 2.804498795474978010e+02 1.236004321707322902e+02
10650 2.804306460616981553e+02 1.235975599608949835e+02
10651 2.804114134695149119e+02 1.235946911990239414e+02
10652 2.803921817698551990e+02 1.235918258774955234e+02
10653 2.803729509616280779e+02 1.235889639887093523e+02
10654 2.803537210437452245e+02 1.235861055250882430e+02
10655 2.803344920151208157e+02 1.235832504790782167e+02
10656 2.803152638746715297e+02 1.235803988431483731e+02
10657 2.802960366213160341e+02 1.235775506097907339e+02
10658 2.802768102539758388e+02 1.235747057715203994e+02
10659 2.802575847715747273e+02 1.235718643208752496e+02
10660 2.802383601730386999e+02 1.235690262504158170e+02
10661 2.802191364572965426e+02 1.235661915527254706e+02
10662 2.801999136232789169e+02 1.235633602204099901e+02
10663 2.801806916699192698e+02 1.235605322460980346e+02
10664 2.801614705961531513e+02 1.235577076224403896e+02
10665 2.801422504009186696e+02 1.235548863421104215e+02
10666 2.801230310831561496e+02 1.235520683978036942e+02
10667 2.801038126418082470e+02 1.235492537822380683e+02
10668 2.800845950758200047e+02 1.235464424881535308e+02
10669 2.800653783841387963e+02 1.235436345083122518e+02
10670 2.800461625657143259e+02 1.235408298354982293e+02
10671 2.800269476194986282e+02 1.235380284625175165e+02
10672 2.800077335444458413e+02 1.235352303821980939e+02
10673 2.799885203395126609e+02 1.235324355873895286e+02
10674 2.799693080036582842e+02 1.235296440709632577e+02
10675 2.799500965358432154e+02 1.235268558258124330e+02
10676 2.799308859350313696e+02 1.235240708448515079e+02
10677 2.799116762001884240e+02 1.235212891210166504e+02
10678 2.798924673302823294e+02 1.235185106472654439e+02
10679 2.798732593242833104e+02 1.235157354165766037e+02
10680 2.798540521811639223e+02 1.235129634219504737e+02
10681 2.798348458998988804e+02 1.235101946564083590e+02
10682 2.798156404794650030e+02 1.235074291129926110e+02
10683 2.797964359188418371e+02 1.235046667847670108e+02
10684 2.797772322170102939e+02 1.235019076648160308e+02
10685 2.797580293729545815e+02 1.234991517462451753e+02
10686 2.797388273856602154e+02 1.234963990221807251e+02
